ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
410812	80	W	4	95	81554	25.13	52.611	38.345308	-122.000218		OR	2	Merchant St on	DT8E4	a2-W-23-080-02513	799617	441565
410813	80	W	4	95	81554	25.22	52.701	38.345889	-121.998735		FR	1	Merchant St off	DT8E4	z1-W-23-080-02522	755478	441568
410814	80	W	4	95		23.78	51.261	38.33359	-122.018792	.444	ML	4	Cherry Glen Rd rm-w-diag	DT8E1	L4-W-23-080-02378	999711	441574
410815	80	W	4	95		23.78	51.261	38.33359	-122.018792		OR	1	Cherry Glen Rd on	DT8E1	a1-W-23-080-02378	799616	441576
410816	80	W	4	95		23.89	51.371	38.335011	-122.017873		FR	1	Cherry Glen Rd off	DT8E1	z1-W-23-080-02389	755477	441578
410817	80	W	4	95		23.07	50.553	38.324228	-122.024773	.659	ML	4	Lagoon Valley Rd rm-w-diag	DT8D8	L4-W-23-080-02307	999709	441593
410818	80	W	4	95		23.07	50.553	38.324228	-122.024773		OR	1	Lagoon Valley Rd on	DT8D8	a1-W-23-080-02307	799614	441598
410819	80	W	4	95		23.25	50.731	38.326709	-122.023139		FR	1	Lagoon Valley Rd off	DT8D8	z1-W-23-080-02325	755475	441600
410820	80	W	4	95		8.05	35.522	38.169003	-122.200897	1.02	ML	4	American Canyon Rd rm-w-diag	DT8C1	L4-W-23-080-00805	997115	419490
410824	80	W	4	95		8.54	36.012	38.173742	-122.194192	.48	ML	4	1/2 m. E of American Canyon Rd	DT8C3	L4-W-23-080-00854	999701	441392
410825	80	W	4	95		9.01	36.482	38.179234	-122.189127	.545	ML	4	5000' E of American Canyon Rd	DT8C4	L4-W-23-080-00901	999703	441403
410826	80	W	4	95		9.63	37.102	38.185384	-122.180879	.68	ML	4	Lynch Rd UC	DT8C5	L4-W-23-080-00963	999705	441414
410828	80	W	4	95		8.05	35.522	38.169003	-122.200897		OR	1	American Canyon Rd on	DT8C1	a1-W-23-080-00805	799612	441430
410829	80	W	4	95	23182	10.37	37.842	38.190692	-122.169275	.845	ML	4	1 mi. W of Red Top Rd	DT8C7	L4-W-23-080-01037	999707	441438
411063	580	W	4	1	57792	19.93	36.114	37.701847	-121.908181		OR	2	Dougherty Rd on	DTA25	a2-W-33-580-01993	799608	441161
411075	4	W	4	13	2252	26.34	25.974	38.002294	-121.831484	.45	ML	5	oppp 1500' E of Somersville Rd	DT6D9	L5-W-28-004-02634	996075	441639
411102	80	E	4	13	60620	5.92	19.253	37.975313	-122.318663		OR	1	Hilltop Dr on loop	DT8A6	a1-E-28-080-00592	799389	437456
411113	80	E	4	95		22.5	49.983	38.317414	-122.030171	.555	ML	4	4A5344 loc 33	DS928	N4-E-23-080-02250	999736	441697
411116	80	E	4	95	81554	28.7	56.181	38.376656	-121.948714	1.403	ML	4	4A5344 loc 44	DS938	N4-E-23-080-02870	999747	441719
411118	80	E	4	95	81554	25.36	52.841	38.346594	-121.996132	.41	ML	4	4A5344 loc 38	DS933	N4-E-23-080-02536	999741	441768
411126	80	W	4	13	60620	6.03	19.363	37.976861	-122.318257		OR	1	Hilltop Dr on loop	DT8A7	a1-W-28-080-00603	799328	431129
411131	80	W	4	95	23182	19.96	47.443	38.282917	-122.041772	.705	ML	4	4A5344 loc 26	DS922	N4-W-23-080-01996	999729	441611
411132	80	W	4	95	23182	20.4	47.883	38.288196	-122.037282	.545	ML	4	4A5344 loc 28	DS924	N4-W-23-080-02040	999731	441638
411134	80	W	4	95		21.4	48.883	38.302049	-122.034026	.475	ML	4	4A5344 loc 31	DS926	N4-W-23-080-02140	999734	441672
411135	80	W	4	95	81554	25.85	53.331	38.349933	-121.988342		OR	1	Hickory Lane on	DT8E7	a1-W-23-080-02585	799618	441553
411137	80	W	4	95		22	49.483	38.31073	-122.033429	.53	ML	4	4A5344 loc 32	DS927	N4-W-23-080-02200	999735	441691
411140	80	W	4	95	81554	29.5	56.967	38.384759	-121.938422	1.308	ML	4	4A5344 loc 46	DS939	N4-W-23-080-02950	999749	441705
411141	80	W	4	95	81554	28.6	56.081	38.375879	-121.950357	.648	ML	4	4A5344 loc 44	DS938	N4-W-23-080-02860	999748	441710
411149	80	W	4	13	60620	6.05	19.383	37.977141	-122.318156	.2	ML	4	Hilltop Dr rm-w-loop	DT8A7	L4-W-28-080-00605	997016	419736
411233	101	N	4	85		15.05	364.321	37.119108	-121.626023	.365	ML	3	Tennant Ave rm-n-loop	DTA96	L3-N-37-101-01505	999752	441620
411234	101	N	4	85		15.05	364.321	37.119108	-121.626023		OR	2	Tennant Ave on	DTA96	a2-N-37-101-01505	799636	441623
411390	580	W	4	1	57792	R21.49	37.674	37.698521	-121.936185		OR	2	Foothill Rd/San Ramon Rd on	DT978	a2-W-33-580-R2149	799634	441679
411391	580	W	4	1	57792	R21.52	37.704	37.698506	-121.936731		OR	2	Foothill Rd/San Ramon Rd on	DT978	a2-W-33-580-R2152	799635	441682
411447	80	W	4	95	81554	27.33	54.811	38.362974	-121.96711		OR	2	Allison Dr on	DT8F3	a2-W-23-080-02733	799622	441801
411559	101	S	4	81	20970	1.06	403.283	37.461831	-122.143399		FR	2	University Ave on	DT040	z2-S-35-101-00106	755487	441785
411575	101	S	4	81	46870	3.66	405.883	37.483737	-122.182037		OR	1	Marsh Rd on loop	DT902	a1-S-35-101-00366	799121	441777
411576	101	S	4	81	60102	3.71	405.933	37.483992	-122.182893		FR	2	Marsh rd off	DT902	z2-S-35-101-00371	755040	441780
411577	101	S	4	81	46870	3.51	405.733	37.482797	-122.179564		OR	2	Marsh Rd on diag	DT901	a2-S-35-101-00351	799258	441783
411716	680	N	4	1	47766	M.02	9.946	37.464814	-121.904137	.185	ML	3	Scott Creek Rd rm-s-diag	DT096	L3-N-33-680-M0002	999753	441792
411717	680	N	4	1	47766	M.03	9.956	37.464938	-121.904235		FR	1	Scott Creek Rd off diag	DT096	z1-N-33-680-M0003	755488	441796
411718	680	N	4	1	47766	M.04	9.966	37.465065	-121.90434		FR	1	Scott Creek Rd off loop	DT096	z1-N-33-680-M0004	755489	441798
411746	680	S	4	1	26000	M.24	10.15	37.467389	-121.906653		OR	2	Scott Creek Rd off	DT096	z2-S-33-680-M0024	755490	441789
411754	680	S	4	1	47766	M.04	9.95	37.464949	-121.904686		OR	2	Scott Creek Rd on	DT096	a2-S-33-680-M0004	799637	430570
411792	80	E	4	95	23182	19.71	47.193	38.279834	-122.043995	.62	ML	4	4A5344 loc 25	DS921	N4-E-23-080-01971	999754	441840
411793	80	E	4	55		7.01	34.482	38.157473	-122.212869	.427	ML	4	oppo 800' E of WB 37 Connector	DT8C0	L4-E-21-080-00701	999750	441656
411804	80	W	4	55		7.01	34.482	38.157542	-122.213092	.427	ML	4	800' E of WB 37 Connector	DT8C0	L4-W-21-080-00701	999751	441646
411975	280	N	4	85	68000	L5.26	5.26	37.317497	-121.937522		FF	2	SB 17 conn	DT882	C2-N-37-280-L0526	999757	441810
411976	280	N	4	85	68000	L5.34	5.34	37.317449	-121.938974		FF	1	NB 17 conn	DT882	C1-N-37-280-L0534	999758	441814
412010	280	S	4	85	68000	L5.45	5.45	37.317151	-121.940965		FF	1	SB 880	DT882	C1-S-37-280-L0545	999755	441805
412011	280	S	4	85	68000	L5.32	5.32	37.317272	-121.938606		FF	2	NB 17	DT882	C2-S-37-280-L0532	999756	441808
412037	580	E	4	13	60620	3.62	67.546	37.923627	-122.360331		OR	1	Harbour Way on loop	DT003	a1-E-28-580-00362	799638	441844
412038	580	E	4	13	60620	3.5	67.426	37.92269	-122.358502		OR	1	Harbour Way on diag	DT003	a1-E-28-580-00350	799639	441845
412039	580	E	4	13	60620	2.94	66.866	37.921725	-122.348741		OR	1	Marina Bay Parkway on diag	DT121	a1-E-28-580-00294	799641	441825
412040	580	E	4	13	60620	2.47	66.396	37.921498	-122.340437		OR	1	Marina Bay Parkway on loop	DT121	a1-E-28-580-00247	799642	441827
412041	580	E	4	13	60620	2.96	66.886	37.92172	-122.349094		FR	1	Marina Bay Parkway off	DT121	z1-E-28-580-00296	755492	441829
412042	580	E	4	1		R28.59	44.622	37.693317	-122.059713		OR	1	Grove Way on	DT0A2	a1-E-33-580-R2859	799640	441839
412044	580	E	4	13	60620	4.5	68.426	37.927102	-122.375142		OR	1	Canal Blvd on	DT123	a1-E-28-580-00450	799645	441816
412064	580	W	4	13	60620	3.49	67.346	37.922833	-122.358283		FR	1	Harbour Way off	DT003	z1-W-28-580-00349	755491	441846
412065	580	W	4	13	60620	2.89	66.746	37.921946	-122.347552		OR	1	Marina Bay Parkway loop on	DT121	a1-W-28-580-00289	799644	441823
412066	580	W	4	13	60620	2.75	66.606	37.921878	-122.344984		FR	2	Marina Bay Parkway off	DT121	z2-W-28-580-00275	755493	441832
412068	580	W	4	13	60620	4.53	68.386	37.927277	-122.37567		FR	1	Canal Blvd off	DT123	z1-W-28-580-00453	755494	441818
412069	580	W	4	13	60620	2.81	66.666	37.921923	-122.346086		OR	1	Marina Bay Parkway diag on	DT121	a1-W-28-580-00281	799643	441820
412159	92	E	4	81	68252	8.64	9.366	37.52207	-122.332063		FR	1	De Anza Blvd off	DT030	z1-E-35-092-00864	755497	441862
412160	92	E	4	81	68252	8.84	9.566	37.524924	-122.33213		OR	1	De Anza Blvd on	DT083	a1-E-35-092-00884	799649	441867
412189	92	W	4	81	68252	8.54	9.266	37.520707	-122.331612		OR	1	De Anza Blvd on	DT030	a1-W-35-092-00854	799648	441864
412190	92	W	4	81	68252	8.82	9.546	37.524623	-122.332362		FR	1	De Anza Blvd off	DT083	z1-W-35-092-00882	755498	441869
412215	101	N	4	81	60102	8.29	410.477	37.512823	-122.254705		OR	1	Holly St on	DT134	a1-N-35-101-00829	799646	441871
412216	101	N	4	81	60102	8.29	410.477	37.512823	-122.254705		FR	1	Holly St off	DT134	z1-N-35-101-00829	755495	441875
412248	101	S	4	81	60102	8.3	410.523	37.512813	-122.254967		OR	1	Holly St on	DT134	a1-S-35-101-00830	799647	441873
412249	101	S	4	81	60102	8.34	410.563	37.51324	-122.255458		FR	1	Holly St off	DT134	z1-S-35-101-00834	755496	441877
412339	92	E	4	1	33000	6.48	26.03	37.645426	-122.093336		FR	1	Jackson off (E 92)	DT1B0	z1-E-33-092-00648	755501	442464
412392	101	N	4	41		25.66	466.735	38.164087	-122.576371	.7	ML	2	San Antonio Rd rm-n-diag	DT0F7	L2-N-27-101-02566	999759	442439
412393	101	N	4	41		25.66	466.735	38.164087	-122.576371		OR	1	San Antonio Rd on	DT0F7	a1-N-27-101-02566	799650	442441
412394	101	N	4	41		25.45	466.525	38.161994	-122.573523		FR	1	San Antonio Rd off	DT0F7	z1-N-27-101-02545	755499	442443
412395	101	N	4	97	56784	7.73	476.432	38.272925	-122.670913	.19	ML	4	Petaluma Blvd	DT8B8	L4-N-20-101-00773	999765	442490
412396	101	N	4	97	56784	7.76	476.462	38.273226	-122.671316		OR	2	Petaluma Blvd	DT8B8	a2-N-20-101-00776	799656	442495
412397	101	N	4	97	56784	7.64	476.342	38.272011	-122.669727		FR	1	Petaluma Blvd off	DT8B0	z1-N-20-101-00764	755504	442417
412398	101	N	4	97	56784	7.62	476.322	38.271805	-122.669466	.205	ML	3	Petaluma Blvd rm-n-loop	DT8B0	L3-N-20-101-00762	999762	442423
412399	101	N	4	97	56784	7.62	476.322	38.271805	-122.669466		OR	2	Petaluma Blvd on	DT8B0	a2-N-20-101-00762	799653	442424
412439	101	S	4	41		25.54	465.947	38.162778	-122.574905	.7	ML	2	San Antonio Rd rm-s-loop	DT0F8	L2-S-27-101-02554	999760	442447
412440	101	S	4	41		25.5	465.907	38.162369	-122.574357		OR	1	San Antonio Rd on	DT0F8	a1-S-27-101-02550	799651	442449
412441	101	S	4	41		25.68	466.087	38.164235	-122.576791		FR	1	San Antonio Rd off	DT0F8	z1-S-27-101-02568	755500	442451
412442	101	S	4	97	56784	7.69	475.724	38.272375	-122.670534		OR	2	Petaluma Blvd on	DT8B7	a2-S-20-101-00769	799655	442486
412443	101	S	4	97	56784	7.56	475.594	38.271059	-122.668844	.195	ML	4	Petaluma Blvd	DT8B1	L4-S-20-101-00756	999763	442428
412444	101	S	4	97	56784	7.56	475.594	38.271059	-122.668844		OR	2	Petaluma Blvd	DT8B1	a2-S-20-101-00756	799654	442433
412445	101	S	4	97	56784	7.89	475.924	38.274348	-122.673111		FR	2	Petaluma Blvd off	DT8B7	z2-S-20-101-00789	755505	442477
412446	101	S	4	97	56784	7.71	475.744	38.272572	-122.670792	.22	ML	3	Petaluma Blvd rm-s-loop	DT8B7	L3-S-20-101-00771	999764	442480
412637	880	N	4	1	33000	16.77	26.997	37.645749	-122.094355	.12	ML	4	SR 92 rm-n-fly	DT1B0	L4-N-33-880-01677	999761	442454
412638	880	N	4	1	33000	16.76	26.987	37.645621	-122.094269		OR	3	SR 92 on	DT1B0	a3-N-33-880-01676	799652	442462
412639	880	N	4	1	33000	16.67	26.897	37.644474	-122.093492		FR	1	W 92 off	DT1B0	z1-N-33-880-01667	755502	442466
412640	880	N	4	1	33000	16.68	26.907	37.6446	-122.09358		FR	1	Jackson St off	DT1B0	z1-N-33-880-01668	755503	442468
412683	80	E	4	95	23182	18.5	45.983	38.26529	-122.056389	.61	ML	4	4A5344 loc 21	DS917	N4-E-23-080-01850	999767	442501
412684	80	E	4	95		22.09	49.573	38.311972	-122.032899	.43	ML	4	1 m W of Lagoon Valley Rd	DT8D6	L4-E-23-080-02209	999768	442593
412696	80	W	4	95	23182	18.4	45.883	38.26419	-122.057658	.505	ML	4	4A5344 loc 21	DS917	N4-W-23-080-01840	999766	442506
412782	101	N	4	81	9066	18.04	420.227	37.603509	-122.381643		OR	1	Millbrae Ave on loop	DT285	a1-N-35-101-01804	799661	442618
412783	101	N	4	81	46870	3.54	405.727	37.483144	-122.17985		OR	1	Marsh Rd  on	DT220	a1-N-35-101-00354	799660	442561
412784	101	N	4	81	46870	3.49	405.677	37.482799	-122.179049		FR	1	Marsh Rd off	DT220	z1-N-35-101-00349	755507	442563
412785	101	N	4	81	9066	18.05	420.237	37.603603	-122.381783		OR	1	Millbrae Ave on diag	DT285	a1-N-35-101-01805	799662	442616
412786	101	N	4	85		R14.91	364.181	37.117279	-121.624935		FR	1	Tennant Ave off	DTA96	z1-N-37-101-R1491	755512	442543
412787	101	N	4	81	60102	8.51	410.697	37.515192	-122.257368		OR	2	Holly St on diag	DTA69	a2-N-35-101-00851	799671	442548
412788	101	N	4	81	60102	8.52	410.707	37.515299	-122.25749		OR	2	Holly St on loop	DTA69	a2-N-35-101-00852	799672	442552
412789	101	N	4	81	46870	3.64	405.827	37.483757	-122.181502		OR	3	Marsh Rd on diag	DT806	a3-N-35-101-00364	799182	442597
412820	101	S	4	81	60102	6.57	408.793	37.495989	-122.23223		OR	3	Whipple Ave on	DT132	a3-S-35-101-00657	799658	442535
412821	101	S	4	81	60102	6.69	408.913	37.496575	-122.234286		OR	1	Whipple Ave on	DT133	a1-S-35-101-00669	799659	442544
412871	280	N	4	81	17918	24.13	46.67	37.662585	-122.465286		OR	1	Hickey Blvd on	DT493	a1-N-35-280-02413	799663	442620
412872	280	N	4	81	17918	24.76	47.3	37.671534	-122.466694		OR	2	Serramonte Blvd on	DT494	a2-N-35-280-02476	799664	442622
412930	580	E	4	1		13.85	29.882	37.70065	-121.797311	.27	ML	7	Sutter St	DT958	L7-E-33-580-01385	997241	423273
412950	580	W	4	1	41992	13.85	30.034	37.700896	-121.797342	.395	ML	6	Sutter St	DT958	L6-W-33-580-01385	997244	424486
413026	880	N	4	85	47766	8.1	8.1	37.421232	-121.914808	.355	ML	5	Calaveras Blvd/EB 237	DTB93	L5-N-37-880-00810	999769	442516
413027	880	N	4	85	68000	2.04	2.04	37.34221	-121.926305		OR	1	The Alameda on diag	DT963	a1-N-37-880-00204	799669	442566
413028	880	N	4	85	68000	2.04	2.04	37.34221	-121.926305		FR	1	The Alameda off	DT963	z1-N-37-880-00204	755510	442568
413029	880	N	4	85	68000	1.33	1.33	37.335022	-121.935522		OR	1	Bascom Ave on	DT960	a1-N-37-880-00133	799667	442572
413030	880	N	4	85	68000	1.33	1.33	37.335022	-121.935522		FR	2	Bascom Ave off	DT960	z2-N-37-880-00133	755509	442575
413037	880	S	4	85	68000	4.39	4.39	37.368669	-121.901336		OR	2	Old Bayshore Hwy on	DT072	a2-S-37-880-00439	799657	442523
413038	880	S	4	85	68000	4.39	4.39	37.368669	-121.901336		FR	1	Old Bayshore Hwy off	DT072	z1-S-37-880-00439	755506	442526
413039	880	S	4	85	47766	8.1	8.1	37.421182	-121.915036		OR	2	Calaveras Blvd on	DTB93	a2-S-37-880-00810	799674	442518
413040	880	S	4	85	47766	8.1	8.1	37.421182	-121.915036		FR	1	Calaveras Blvd off	DTB93	z1-S-37-880-00810	755514	442521
413041	880	S	4	85	68000	5.22	5.22	37.380274	-121.904061		OR	3	Brokaw Rd on	DTB91	a3-S-37-880-00522	799673	442531
413042	880	S	4	85	68000	5.22	5.22	37.380274	-121.904061		FR	1	Brokaw Rd off	DTB91	z1-S-37-880-00522	755513	442533
413043	880	S	4	85	68000	2.1	2.1	37.342957	-121.925721		OR	1	The Alameda on	DT964	a1-S-37-880-00210	799670	442558
413044	880	S	4	85	68000	2.1	2.1	37.342957	-121.925721		FR	1	The Alameda off	DT964	z1-S-37-880-00210	755511	442560
413045	880	S	4	85	68000	1.94	1.94	37.341275	-121.927699		OR	1	The Alameda on	DT961	a1-S-37-880-00194	799668	442570
413046	880	S	4	85	68000	1.28	1.28	37.334602	-121.936288		OR	1	Bascom Ave on	DT954	a1-S-37-880-00128	799666	442581
413047	880	S	4	85	68000	1.28	1.28	37.334602	-121.936288		FR	1	Bascom Ave off	DT954	z1-S-37-880-00128	755508	442583
413048	880	S	4	85	68000	1.25	1.25	37.334296	-121.936706		OR	2	Bascom Ave on	DT942	a2-S-37-880-00125	799665	442586
413091	80	E	4	95	81554	26.35	53.831	38.353171	-121.979953	.455	ML	4	Cliffside Dr rm-e-hook	DT8F0	L4-E-23-080-02635	999771	442689
413092	80	E	4	95	81554	26.34	53.821	38.353076	-121.980092		OR	2	Cliffside Dr on	DT8F0	a2-E-23-080-02634	799687	442691
413093	80	E	4	95	81554	26.25	53.731	38.352363	-121.981471		FR	1	Cliffside Dr off	DT8F0	z1-E-23-080-02625	755523	442695
413094	80	E	4	95		10.01	37.482	38.187162	-122.173965	.375	ML	4	1200' E of Lynch Rd	DT8C6	L4-E-23-080-01001	999770	442699
413106	80	W	4	95	81666	5.58	33.052	38.138144	-122.22081		OR	3	EB 37 on	DT734	a3-W-23-080-00558	799686	442706
413139	92	E	4	81	68252	9.27	9.996	37.530944	-122.330194		FR	1	W Hillsdale Blvd off (EB 92)	DT031	z1-E-35-092-00927	755515	442650
413144	92	E	4	81	68252	9.34	10.066	37.531919	-122.329851		OR	1	W Hillsdale Blvd	DT031	a1-E-35-092-00934	799675	442656
413145	92	E	4	81	68252	9.47	10.196	37.533737	-122.329247		OR	1	W Hillsdale Blvd	DT031	a1-E-35-092-00947	799676	442658
413146	92	E	4	81	68252	10.47	11.196	37.546484	-122.324422		FR	2	Alameda De Las Pulgas	DT032	z2-E-35-092-01047	755517	442660
413147	92	E	4	81	68252	10.69	11.416	37.547452	-122.32065		OR	1	Alameda De Las Pulgas	DT032	a1-E-35-092-01069	799678	442663
413176	92	W	4	81	68252	9.45	10.176	37.533491	-122.3295		FR	1	W Hillsdale Blvd off (WB 92)	DT031	z1-W-35-092-00945	755516	442652
413177	92	W	4	81	68252	9.28	10.006	37.531103	-122.330303		OR	1	W Hillsdale Blvd	DT031	a1-W-35-092-00928	799677	442654
413178	92	W	4	81	68252	10.7	11.426	37.547605	-122.320585		FR	1	Alameda De Las Pulgas	DT032	z1-W-35-092-01070	755518	442665
413179	92	W	4	81	68252	10.48	11.206	37.546647	-122.324375		OR	1	Alameda De Las Pulgas	DT032	a1-W-35-092-01048	799679	442667
413195	101	N	4	81		19.16	421.347	37.614268	-122.396958	.26	ML	5	SFIA rm-n-diag	DT288	L5-N-35-101-01916	999772	423586
413205	101	N	4	85	68000	33.13	382.763	37.319673	-121.832538	.285	ML	4	Tully Rd rm-n-diag	DTA78	L4-N-37-101-03313	998131	442678
413206	101	N	4	85	68000	33.13	382.763	37.319673	-121.832538		OR	3	Tully Rd on	DTA78	a3-N-37-101-03313	799155	442682
413207	101	N	4	81		19.02	421.207	37.612636	-122.395435		FR	1	SFIA McDonnell Rd off	DT288	z1-N-35-101-01902	755519	442709
413208	101	N	4	81		19.09	421.277	37.613427	-122.396242		FR	1	SFIA International Terminal	DT288	z1-N-35-101-01909	755520	442711
413209	101	N	4	81		19.1	421.287	37.61354	-122.396357		FR	2	SFIA Domestic Terminal off	DT288	z2-N-35-101-01910	755521	442714
413210	101	N	4	81		19.18	421.367	37.614516	-122.39715		OR	1	SFIA Domestic Terminal on	DT288	a1-N-35-101-01918	799680	442716
413211	101	N	4	81		19.2	421.387	37.614763	-122.397341		OR	1	SFIA McDonnell Rd on (I-380)	DT288	a1-N-35-101-01920	799681	442718
413212	101	N	4	81		19.27	421.457	37.61569	-122.397863		OR	1	SFIA Domestic Terminal on	DT288	a1-N-35-101-01927	799682	442720
413248	101	S	4	81		19.15	421.373	37.614035	-122.397103		FR	2	SFIA Domestic Terminal off	DT288	z2-S-35-101-01915	755522	442723
413262	280	N	4	81	65028	21.27	43.814	37.629801	-122.433973		OR	2	Sneath Lane on	DT305	a2-N-35-280-02127	799683	442647
413291	280	N	4	81	73262	22.58	45.12	37.644965	-122.448632		OR	1	Westborough Blvd on loop	DT465	a1-N-35-280-02258	799684	442669
413326	280	S	4	81	17918	R25.25	47.79	37.677717	-122.471543		OR	1	Sullivan Ave on	DT496	a1-S-35-280-02525	799685	442671
413371	80	E	4	95	23182	10.98	38.452	38.19744	-122.162148	.56	ML	4	1/2 mi. W of Red Top Rd	DT8C8	L4-E-23-080-01098	999773	442739
413372	80	E	4	95		14.78	42.263	38.232673	-122.108645	.23	ML	6	oppo 1/4 m E of WB truck scale	DT8D1	L6-E-23-080-01478	999774	442752
413373	80	E	4	95	23182	20.49	47.973	38.289236	-122.036051	.65	ML	4	2500' W of Manuel Campos Pkwy	DT8D2	L4-E-23-080-02049	999776	442760
413374	80	E	4	95	23182	21.38	48.863	38.301733	-122.033731	.315	ML	4	2500' E of Manuel Campos Pkwy	DT8D4	L4-E-23-080-02138	999777	442766
413375	80	E	4	95		21.64	49.123	38.305495	-122.033692	.355	ML	4	1 m E of Manuel Campos Pkwy	DT8D5	L4-E-23-080-02164	999778	442772
413376	80	E	4	95		24.55	52.031	38.341821	-122.009747	.7	ML	4	oppo 3/4 mi. W of Alamo Dr OC	DT8E3	L4-E-23-080-02455	999781	442792
413377	80	E	4	95		23.86	51.341	38.33447	-122.017861	.205	ML	4	Rivera Rd rm-e-loop	DT8E2	L4-E-23-080-02386	999780	442800
413378	80	E	4	95		23.76	51.241	38.333178	-122.01869		FR	1	Rivera Rd off	DT8E2	z1-E-23-080-02376	755524	442805
413379	80	E	4	95		23.87	51.351	38.334599	-122.017779		OR	1	Rivera Rd on	DT8E2	a1-E-23-080-02387	799688	442807
413380	80	E	4	95		23.55	51.031	38.330465	-122.020435	.329	ML	4	1/2 m E of Lagoon Valley Rd OC	DT8E0	L4-E-23-080-02355	999779	442811
413389	80	W	4	95		14.78	42.263	38.232855	-122.108831	.23	ML	6	1/4 mi. E of WB truck scale	DT8D1	L6-W-23-080-01478	999775	442745
413390	80	W	4	95		24.55	52.031	38.341987	-122.010006	.585	ML	4	3/4 mi. W of Alamo Dr OC	DT8E3	L4-W-23-080-02455	999782	442787
413391	80	W	4	95		24.56	52.041	38.342045	-122.009837		FR	1	Alamo Dr off	DT8E3	z1-W-23-080-02456	755525	442797
413635	580	W	4	1		16.84	33.024	37.701397	-121.851884	.425	ML	5	Fallon Rd rm-w-diag	DT758	L5-W-33-580-01684	981147	442727
413636	580	W	4	1		16.92	33.104	37.701414	-121.853338		OR	2	Fallon Rd on	DT758	a2-W-33-580-01692	799605	442728
413684	80	W	4	95	81554	27.59	55.071	38.36539	-121.963437		OR	2	E Monte Vista Ave on	DTA76	a2-W-23-080-02759	799702	442898
413685	80	W	4	95	81554	27.62	55.101	38.365684	-121.96303		FR	3	E Monte Vista Ave off	DTA76	z3-W-23-080-02762	755534	442902
413686	80	W	4	95	81554	27.79	55.271	38.367403	-121.960786		FR	1	E Monte Vista Ave off	DTA76	z1-W-23-080-02779	755533	442904
413692	80	W	4	95	23182	11.54	39.012	38.203646	-122.155464		FR	1	Red Top rd off	DT351	z1-W-23-080-01154	755528	443036
413693	80	W	4	95	23182	11.24	38.712	38.200414	-122.15915		OR	1	Red Top rd on	DT351	a1-W-23-080-01124	799693	443038
413716	85	N	4	85	68000	1.95	1.95	37.242794	-121.803276	.65	ML	3	Cottle Rd rm-n-loop	DTA00	L3-N-37-085-00195	999795	442910
413717	85	N	4	85	68000	1.95	1.95	37.242794	-121.803276		OR	2	Cottle Rd on	DTA00	a2-N-37-085-00195	799701	442915
413718	85	N	4	85	68000	1.83	1.83	37.242118	-121.80047		FR	1	Cottle Rd off	DTA00	z1-N-37-085-00183	755532	442918
413782	101	N	4	85	68000	31.1	380.733	37.296128	-121.810444	.675	ML	4	Yerba Buena Rd rm-n-coll	DT6D4	L4-N-37-101-03110	999791	442963
413783	101	N	4	85	68000	31.14	380.773	37.296663	-121.81072		OR	2	Yerba Buena Rd on	DT6D4	a2-N-37-101-03114	799697	442973
413784	101	N	4	85	68000	31.04	380.673	37.295309	-121.810116		FR	1	Yerba Buena Rd off	DT6D4	z1-N-37-101-03104	755530	442978
413785	101	N	4	85	68000	31.83	381.463	37.304727	-121.818118		OR	3	Capital Expwy on	DT679	a3-N-37-101-03183	799694	442929
413786	101	N	4	85		15.23	364.501	37.121459	-121.627416	.44	ML	4	Tennat Ave rm-n-diag	DTB47	L4-N-37-101-01523	999783	442778
413787	101	N	4	85		15.24	364.511	37.12159	-121.627493		OR	1	Tennat Ave on	DTB47	a1-N-37-101-01524	799689	442783
413814	101	S	4	85	68000	31.75	381.419	37.303682	-121.817493	.45	ML	5	Capitol Expwy rm-s-loop	DT6D5	L5-S-37-101-03175	999793	442952
413819	101	S	4	85	68000	31.75	381.419	37.303682	-121.817493		OR	2	Capitol Expwy on	DT6D5	a2-S-37-101-03175	799698	442959
413820	101	S	4	85	68000	31.1	380.769	37.296088	-121.810741	.295	ML	4	Yerba buena rd rm-n-coll	DT6D4	L4-S-37-101-03110	999792	442968
413821	101	S	4	85	68000	31.1	380.769	37.296088	-121.810741		FR	1	Yerba Buena Rd off	DT6D4	z1-N-37-101-03110	755529	442977
